z,qppp,qp,h,Tinf,TC,TB,TF,T0,Tcool,Tclad,Tbond,Tfuel
0.136376E+00,0.172839E+08,0.264099E+03,0.413021E+03,0.414881E+03,0.479597E+03,0.502324E+03,0.640165E+03,0.413021E+03,0.445467E+03,0.490416E+03,0.571244E+03
0.137417E+00,0.174082E+08,0.264362E+03,0.413021E+03,0.414894E+03,0.480076E+03,0.502966E+03,0.641799E+03,0.413021E+03,0.445701E+03,0.490972E+03,0.572382E+03
0.138458E+00,0.175323E+08,0.264627E+03,0.413021E+03,0.414907E+03,0.480554E+03,0.503608E+03,0.643430E+03,0.413021E+03,0.445934E+03,0.491528E+03,0.573519E+03
0.139499E+00,0.176563E+08,0.264895E+03,0.413609E+03,0.415507E+03,0.481618E+03,0.504834E+03,0.645645E+03,0.413609E+03,0.446753E+03,0.492669E+03,0.575240E+03
0.140541E+00,0.177801E+08,0.265164E+03,0.413609E+03,0.415520E+03,0.482095E+03,0.505474E+03,0.647272E+03,0.413609E+03,0.446985E+03,0.493224E+03,0.576373E+03
0.141582E+00,0.179037E+08,0.265434E+03,0.413609E+03,0.415534E+03,0.482571E+03,0.506112E+03,0.648896E+03,0.413609E+03,0.447217E+03,0.493777E+03,0.577504E+03
0.142623E+00,0.180271E+08,0.265707E+03,0.414197E+03,0.416133E+03,0.483632E+03,0.507336E+03,0.651105E+03,0.414197E+03,0.448035E+03,0.494916E+03,0.579221E+03
0.143664E+00,0.181503E+08,0.265982E+03,0.414197E+03,0.416146E+03,0.484107E+03,0.507973E+03,0.652724E+03,0.414197E+03,0.448266E+03,0.495468E+03,0.580349E+03
0.144705E+00,0.182734E+08,0.266258E+03,0.414197E+03,0.416160E+03,0.484581E+03,0.508609E+03,0.654342E+03,0.414197E+03,0.448497E+03,0.496019E+03,0.581475E+03
0.145746E+00,0.183963E+08,0.266537E+03,0.414784E+03,0.416759E+03,0.485641E+03,0.509830E+03,0.656543E+03,0.414784E+03,0.449314E+03,0.497156E+03,0.583187E+03
0.146787E+00,0.185190E+08,0.266817E+03,0.414784E+03,0.416772E+03,0.486113E+03,0.510464E+03,0.658156E+03,0.414784E+03,0.449545E+03,0.497705E+03,0.584310E+03
